t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.5700000000000001,1.9007288516050573,-4.592222330296211,177.29224693140176,0.35223528016772715,BALANCING
0.5720000000000001,1.8915520613761454,-4.584336231651432,177.60039075900025,0.35252501939087305,BALANCING
0.5740000000000001,1.8823910442854437,-4.576450973577413,177.9069946169915,0.35281254133123185,BALANCING
0.5760000000000001,1.8732457985729616,-4.568566631194024,178.2120612499514,0.35309784951113615,BALANCING
0.578,1.8641163223339712,-4.560683274133458,178.51559339480076,0.35338094757024496,BALANCING
0.58,1.855002613529341,-4.552800967178301,178.81759378164506,0.35366183925141914,BALANCING
0.582,1.8459046699946726,-4.544919770824387,179.118065134514,0.3539405283882611,BALANCING
0.584,1.836822489448376,-4.537039741777279,179.41701017201277,0.35421701889412205,BALANCING
0.586,1.8277560694988109,-4.52916093339023,179.71443160789508,0.3544913147524036,BALANCING
0.588,1.8187054076506048,-4.521283396050506,180.01033215156792,0.3547634200080019,BALANCING
0.59,1.8096705013102445,-4.513407177520168,180.30471450853523,0.3550333387597588,BALANCING
0.592,1.800651347791022,-4.505532323236678,180.5975813807883,0.3553010751538016,BALANCING
0.594,1.7916479443174216,-4.49765887657807,180.88893546714888,0.35556663337766653,BALANCING
0.596,1.7826602880290026,-4.489786879096862,181.17877946357078,0.35583001765511396,BALANCING
0.598,1.7736883759838427,-4.481916370726393,181.46711606340472,0.35609123224155315,BALANCING
0.6,1.764732205161596,-4.474047389962842,181.7539479576308,0.356350281420005,BALANCING
0.602,1.7557917724662055,-4.466179974025793,182.03927783506234,0.3566071694975397,BALANCING
0.604,1.7468670747283137,-4.458314158999868,182.32310838252474,0.35686190080213254,BALANCING
0.606,1.7379581087074083,-4.4504499799596795,182.60544228501192,0.35711447967988935,BALANCING
0.608,1.729064871093731,-4.442587471080045,182.88628222582324,0.3573649104925972,BALANCING
0.61,1.7201873585099805,-4.434726665733224,183.16563088668326,0.3576131976155631,BALANCING
0.612,1.7113255675128307,-4.426867596574691,183.443490947846,0.3578593454357051,BALANCING
0.614,1.7024794945942896,-4.419010295618809,183.71986508818605,0.35810335834986834,BALANCING
0.616,1.6936491361829134,-4.411154794305575,183.99475598527766,0.35834524076333696,BALANCING
0.618,1.6848344886448972,-4.40330112355952,184.26816631546347,0.358584997088521,BALANCING
0.62,1.6760355482850526,-4.395449313841661,184.54009875391395,0.3588226317437962,BALANCING
0.622,1.6672523113476914,-4.387599395195336,184.8105559746787,0.3590581491524792,BALANCING
0.624,1.6584847740174167,-4.379751397286645,185.0795406507307,0.35929155374192234,BALANCING
0.626,1.6497329324198453,-4.371905349440131,185.3470554540042,0.3595228499427136,BALANCING
0.628,1.640996782622257,-4.364061280670255,185.61310305542696,0.35975204218796997,BALANCING
0.63,1.6322763206341873,-4.356219219709176,185.87768612494773,0.35997913491271194,BALANCING
0.632,1.623571542407968,-4.348379195031257,186.1408073315592,0.36020413255331096,BALANCING
0.634,1.614882443839221,-4.340541234874695,186.40246934331736,0.3604270395470005,BALANCING
0.636,1.606209020767311,-4.332705367260598,186.66267482735742,0.3606478603314434,BALANCING
0.638,1.5975512689757638,-4.324871620009833,186.92142644990662,0.3608665993443488,BALANCING
0.64,1.5889091841926504,-4.317040020757888,187.1787268762947,0.3610832610231327,BALANCING
0.642,1.580282762090946,-4.309210596967989,187.43457877096182,0.36129784980461793,BALANCING
0.644,1.5716719982888627,-4.301383375942681,187.68898479746463,0.36151037012476694,BALANCING
0.646,1.56307688835016,-4.293558384834052,187.94194761848053,0.36172082641844594,BALANCING
0.648,1.5544974277844366,-4.285735650652753,188.19346989581024,0.36192922311921444,BALANCING
0.65,1.5459336120474063,-4.277915200275971,188.44355429037913,0.3621355646591394,BALANCING
0.652,1.5373854365411577,-4.270097060454464,188.69220346223727,0.36233985546862857,BALANCING
0.654,1.5288528966143995,-4.262281257818777,188.9394200705584,0.36254209997628384,BALANCING
0.656,1.5203359875626972,-4.254467818884727,189.1852067736381,0.3627423026087688,BALANCING
0.658,1.5118347046286962,-4.246656770058263,189.42956622889088,0.36294046779069183,BALANCING
0.66,1.5033490430023384,-4.238848137639744,189.67250109284672,0.3631365999445012,BALANCING
0.662,1.494878997821069,-4.231041947827732,189.914014021147,0.3633307034903913,BALANCING
0.664,1.486424564170037,-4.2232382267223425,190.15410766853978,0.3635227828462186,BALANCING
0.666,1.477985737082289,-4.215437000328206,190.3927846888746,0.36371284242742574,BALANCING
0.668,1.469562511538957,-4.20763829455709,190.63004773509687,0.36390088664697484,BALANCING
0.67,1.4611548824694434,-4.199842135230225,190.86589945924194,0.3640869199152851,BALANCING
0.672,1.452762844751598,-4.192048548080351,191.10034251242882,0.3642709466401783,BALANCING
0.674,1.4443863932118948,-4.184257558753542,191.3333795448534,0.3644529712268287,BALANCING
0.676,1.436025522625603,-4.176469192810824,191.5650132057818,0.3646329980777175,BALANCING
0.678,1.4276802277169554,-4.168683475729605,191.7952461435433,0.36481103159259176,BALANCING
0.68,1.4193505031593148,-4.160900432904941,192.02408100552293,0.3649870761684267,BALANCING
0.682,1.4110363435753381,-4.153120089650673,192.2515204381543,0.36516113619939083,BALANCING
0.684,1.4027377435371366,-4.1453424712004265,192.47756708691185,0.3653332160768147,BALANCING
0.686,1.394454697566436,-4.137567602708509,192.7022235963032,0.36550332018916154,BALANCING
0.6880000000000001,1.3861872001347346,-4.129795509250705,192.92549260986155,0.36567145292200004,BALANCING
0.6900000000000001,1.3779352456634597,-4.122026215824988,193.14737677013764,0.36583761865797954,BALANCING
0.6920000000000001,1.3696988285241214,-4.114259747352154,193.36787871869186,0.3660018217768065,BALANCING
0.6940000000000001,1.3614779430384678,-4.106496128676394,193.58700109608628,0.36616406665522283,BALANCING
0.6960000000000001,1.353272583478637,-4.098735384565803,193.8047465418766,0.36632435766698496,BALANCING
0.6980000000000001,1.3450827440673094,-4.090977539712834,194.021117694604,0.3664826991828451,BALANCING
0.7000000000000001,1.3369084189778575,-4.083222618734717,194.23611719178706,0.3666390955705327,BALANCING
0.7020000000000001,1.3287496023344971,-4.075470646173826,194.44974766991365,0.36679355119473717,BALANCING
0.704,1.3206062882124365,-4.067721646498019,194.6620117644326,0.3669460704170913,BALANCING
0.706,1.3124784706380246,-4.059975644100941,194.87291210974573,0.3670966575961557,BALANCING
0.708,1.3043661435888994,-4.052232663302301,195.0824513391994,0.3672453170874036,BALANCING
0.71,1.2962693009941357,-4.04449272834813,195.29063208507645,0.36739205324320634,BALANCING
0.712,1.2881879367343927,-4.036755863411004,195.497456978588,0.36753687041281946,BALANCING
0.714,1.2801220446420594,-4.029022092590268,195.70292864986513,0.36767977294236914,BALANCING
0.716,1.2720716185014023,-4.021291439912224,195.9070497279508,0.36782076517483886,BALANCING
0.718,1.2640366520487103,-4.013563929330313,196.10982284079157,0.3679598514500572,BALANCING
0.72,1.256017138972441,-4.005839584725287,196.31125061522934,0.3680970361046849,BALANCING
0.722,1.2480130729133656,-3.998118429905367,196.51133567699333,0.36823232347220297,BALANCING
0.724,1.2400244474647133,-3.9904004886063844,196.7100806506918,0.3683657178829008,BALANCING
0.726,1.232051256172317,-3.9826857844919235,196.9074881598039,0.3684972236638645,BALANCING
0.728,1.2240934925347566,-3.9749743411534535,197.10356082667155,0.36862684513896565,BALANCING
0.73,1.2161511500035043,-3.9672661821104476,197.29830127249136,0.36875458662884997,BALANCING
0.732,1.2082242219830674,-3.9595613308105033,197.4917121173064,0.3688804524509264,BALANCING
0.734,1.2003127018311326,-3.951859810629455,197.68379597999825,0.3690044469193561,BALANCING
0.736,1.1924165828587088,-3.944161644871482,197.87455547827878,0.36912657434504154,BALANCING
0.738,1.1845358583302708,-3.9364668567692096,198.06399322868228,0.3692468390356168,BALANCING
0.74,1.1766705214639024,-3.928775469483813,198.2521118465573,0.36936524529543585,BALANCING
0.742,1.1688205654314396,-3.9210875061051107,198.43891394605865,0.3694817974255631,BALANCING
0.744,1.1609859833586118,-3.9134029896516607,198.6244021401395,0.3695964997237629,BALANCING
0.746,1.1531667683251852,-3.9057219430708514,198.80857904054332,0.3697093564844894,BALANCING
0.748,1.145362913365105,-3.8980443892389918,198.99144725779604,0.36982037199887635,BALANCING
0.75,1.1375744114666382,-3.890370350961398,199.17300940119802,0.3699295505547273,BALANCING
0.752,1.1298012555725137,-3.8826998509724815,199.35326807881623,0.37003689643650567,BALANCING
0.754,1.1220434385800657,-3.875032911935831,199.5322258974764,0.3701424139253249,BALANCING
0.756,1.1143009533413744,-3.867369556444299,199.70988546275504,0.3702461072989386,BALANCING
0.758,1.1065737926634076,-3.8597098070200833,199.88624937897188,0.37034798083173115,BALANCING
0.76,1.0988619493081622,-3.8520536861148065,200.06132024918176,0.37044803879470783,BALANCING
0.762,1.0911654159928048,-3.8444012161095986,200.23510067516708,0.3705462854554851,BALANCING
0.764,1.0834841853898134,-3.8367524193151774,200.40759325742985,0.37064272507828167,BALANCING
0.766,1.075818250127117,-3.8291073179719257,200.5788005951843,0.3707373619239084,BALANCING
0.768,1.068167602788237,-3.8214659342499737,200.74872528634876,0.3708302002497594,BALANCING
0.77,1.0605322359124274,-3.8138282902492744,200.91736992753832,0.3709212443098023,BALANCING
0.772,1.0529121419948155,-3.8061944079996826,201.084737114057,0.37101049835456934,BALANCING
0.774,1.0453073134865414,-3.7985643094610326,201.25082943989017,0.3710979666311478,BALANCING
0.776,1.0377177427948983,-3.7909380165232185,201.41564949769696,0.3711836533831709,BALANCING
0.778,1.030143422283472,-3.7833155510062655,201.57919987880265,0.37126756285080864,BALANCING
0.78,1.0225843442722813,-3.775696934660413,201.7414831731912,0.37134969927075895,BALANCING
0.782,1.0150405010379164,-3.7680821891661886,201.90250196949756,0.3714300668762382,BALANCING
