t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.564,-1.192222789382167,-0.07479122079807406,130.2154191854124,0.19182601603903182,BALANCING
2.566,-1.1923693927022423,-0.07209443999253372,130.0112731584409,0.19147320665916787,BALANCING
2.568,-1.192510609260408,-0.06940436804615695,129.80711201627796,0.19112051057653742,BALANCING
2.57,-1.1926464524691813,-0.06672099880871153,129.6029366551755,0.1907679289769648,BALANCING
2.572,-1.192776935728763,-0.0640443261177824,129.39874796911485,0.19041546304271137,BALANCING
2.574,-1.192902072427014,-0.06137434379883056,129.1945468498087,0.19006311395247957,BALANCING
2.576,-1.1930218759394324,-0.058711045665249796,128.99033418670334,0.18971088288141758,BALANCING
2.578,-1.1931363596291271,-0.056054425518425224,128.78611086698095,0.1893587710011233,BALANCING
2.58,-1.1932455368467954,-0.05340447714779034,128.58187777556157,0.1890067794796488,BALANCING
2.582,-1.1933494209306983,-0.05076119433088466,128.37763579510533,0.18865490948150482,BALANCING
2.584,-1.1934480252066382,-0.04812457083341131,128.17338580601475,0.1883031621676647,BALANCING
2.586,-1.1935413629879335,-0.04549460040929376,127.96912868643676,0.18795153869556896,BALANCING
2.588,-1.193629447575396,-0.04287127680073301,127.76486531226494,0.1876000402191298,BALANCING
2.59,-1.1937122922573076,-0.0402545937382651,127.56059655714176,0.18724866788873507,BALANCING
2.592,-1.1937899103093967,-0.037644544940818,127.35632329246069,0.18689742285125285,BALANCING
2.594,-1.1938623149948153,-0.03504112411576817,127.15204638736844,0.18654630625003568,BALANCING
2.596,-1.1939295195641157,-0.032444324958997135,126.94776670876716,0.186195319224925,BALANCING
2.598,-1.193991537255228,-0.02985414115494858,126.7434851213166,0.18584446291225545,BALANCING
2.6,-1.194048381293437,-0.02727056637668515,126.53920248743638,0.18549373844485928,BALANCING
2.602,-1.1941000648913587,-0.024693594285944254,126.33491966730816,0.18514314695207057,BALANCING
2.604,-1.1941466012489197,-0.02212321853319481,126.13063751887786,0.18479268955972972,BALANCING
2.606,-1.194188003553333,-0.019559432757693323,125.92635689785787,0.18444236739018785,BALANCING
2.608,-1.1942242849790756,-0.01700223058754039,125.72207865772928,0.18409218156231094,BALANCING
2.61,-1.194255458687868,-0.014451605639736,125.51780364974411,0.18374213319148444,BALANCING
2.612,-1.1942815378286498,-0.011907551520236403,125.31353272292752,0.18339222338961758,BALANCING
2.614,-1.1943025355375594,-0.009370061824009464,125.10926672408003,0.1830424532651477,BALANCING
2.616,-1.194318464937911,-0.006839130135090505,124.90500649777984,0.1826928239230446,BALANCING
2.618,-1.194329339140174,-0.004314750026637833,124.7007528863849,0.18234333646481504,BALANCING
2.62,-1.194335171241949,-0.0017969150609887174,124.49650673003536,0.18199399198850702,BALANCING
2.622,-1.1943359743279494,0.0007143812102856518,124.29226886665566,0.18164479158871427,BALANCING
2.624,-1.1943317614699775,0.0032191452463244275,124.08804013195682,0.1812957363565805,BALANCING
2.626,-1.1943225457269038,0.005717383516922116,123.8838213594387,0.18094682737980403,BALANCING
2.628,-1.1943083401446462,0.008209102502473099,123.67961338039227,0.1805980657426418,BALANCING
2.63,-1.194289157756148,0.010694308693916802,123.47541702390185,0.1802494525259142,BALANCING
2.632,-1.1942650115813582,0.013173008592682767,123.2712331168474,0.17990098880700922,BALANCING
2.634,-1.194235914627209,0.015645208710635756,123.06706248390668,0.17955267565988695,BALANCING
2.636,-1.1942018798875962,0.018110915570020668,122.86290594755769,0.17920451415508387,BALANCING
2.638,-1.1941629203433581,0.02057013570340838,122.65876432808082,0.17885650535971745,BALANCING
2.64,-1.1941190489622544,0.02302287565364088,122.45463844356117,0.17850865033749036,BALANCING
2.642,-1.1940702786989466,0.02546914197377713,122.25052910989076,0.17816095014869518,BALANCING
2.644,-1.1940166224949766,0.027908941227038027,122.04643714077093,0.17781340585021843,BALANCING
2.646,-1.193958093278748,0.03034227998675296,121.84236334771457,0.17746601849554536,BALANCING
2.648,-1.1938947039655041,0.03276916483630495,121.63830854004833,0.1771187891347641,BALANCING
2.65,-1.1938264674573091,0.03518960236907697,121.43427352491504,0.17677171881457027,BALANCING
2.652,-1.1937533966430278,0.03760359918839778,121.23025910727594,0.17642480857827134,BALANCING
2.654,-1.1936755043983056,0.0400111619074884,121.026266089913,0.17607805946579108,BALANCING
2.656,-1.193592803585549,0.042412297149407946,120.82229527343115,0.17573147251367402,BALANCING
2.658,-1.193505307053906,0.04480701154699987,120.6183474562607,0.17538504875508976,BALANCING
2.66,-1.193413027639246,0.04719531174283918,120.41442343465955,0.17503878921983757,BALANCING
2.662,-1.1933159781641418,0.04957720438917811,120.2105240027156,0.17469269493435088,BALANCING
2.664,-1.1932141714378481,0.051952696147892836,120.00664995234891,0.17434676692170142,BALANCING
2.666,-1.193107620256285,0.05432179369043087,119.80280207331418,0.1740010062016041,BALANCING
2.668,-1.1929963374020165,0.056684503697757065,119.59898115320297,0.17365541379042104,BALANCING
2.67,-1.1928803356442328,0.05904083286030137,119.39518797744607,0.17330999070116634,BALANCING
2.672,-1.1927596277387313,0.06139078787790495,119.19142332931578,0.1729647379435104,BALANCING
2.674,-1.1926342264278975,0.06373437545976801,118.98768798992828,0.17261965652378436,BALANCING
2.676,-1.1925041444406865,0.06607160232439666,118.78398273824595,0.17227474744498464,BALANCING
2.678,-1.192369394492605,0.06840247519955062,118.58030835107972,0.17193001170677738,BALANCING
2.68,-1.1922299892856916,0.07072700082219019,118.37666560309135,0.1715854503055029,BALANCING
2.682,-1.1920859415084992,0.07304518593842378,118.17305526679584,0.1712410642341801,BALANCING
2.684,-1.1919372638360777,0.07535703730345616,117.96947811256372,0.17089685448251102,BALANCING
2.686,-1.1917839689299536,0.07766256168153524,117.76593490862344,0.1705528220368853,BALANCING
2.688,-1.1916260694381142,0.07996176584590095,117.56242642106368,0.17020896788038467,BALANCING
2.69,-1.1914635779949883,0.08225465657873195,117.35895341383574,0.16986529299278735,BALANCING
2.692,-1.1912965072214285,0.08454124067109473,117.15551664875585,0.16952179835057268,BALANCING
2.694,-1.191124869724695,0.08682152492289097,116.95211688550759,0.16917848492692533,BALANCING
2.696,-1.1909486780984353,0.08909551614280628,116.74875488164419,0.16883535369174013,BALANCING
2.698,-1.1907679449226696,0.09136322114825832,116.54543139259091,0.16849240561162623,BALANCING
