t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.702,-0.8499570548686658,0.17364100652412276,73.89041674952101,0.10436653810021095,BALANCING
2.704,-0.8496082496193865,0.1749734809546091,73.7457091895388,0.10412814126973291,BALANCING
2.706,-0.8492567837388667,0.17630178113752346,73.60106615614043,0.10388992351781397,BALANCING
2.708,-0.8489026655708176,0.17762591228528501,73.45648808896726,0.10365188538052503,BALANCING
2.71,-0.8485459034485204,0.1789458796143281,73.31197542625313,0.10341402739180021,BALANCING
2.712,-0.8481865056948175,0.1802616883450699,73.16752860482623,0.10317635008344009,BALANCING
2.714,-0.8478244806221044,0.18157334370187833,73.02314806011094,0.10293885398511513,BALANCING
2.716,-0.847459836532323,0.18288085091303977,72.87883422612951,0.10270153962436879,BALANCING
2.718,-0.8470925817169526,0.1841842152107269,72.73458753550402,0.10246440752662096,BALANCING
2.72,-0.8467227244570025,0.1854834418309666,72.590408419458,0.10222745821517108,BALANCING
2.722,-0.8463502730230047,0.18677853601360841,72.44629730781841,0.10199069221120163,BALANCING
2.724,-0.8459752356750059,0.18806950300229217,72.30225462901734,0.1017541100337812,BALANCING
2.726,-0.8455976206625601,0.18935634804441628,72.15828081009384,0.10151771219986791,BALANCING
2.728,-0.8452174362247209,0.1906390763911062,72.01437627669573,0.10128149922431266,BALANCING
2.73,-0.8448346905900348,0.1919176932971823,71.87054145308144,0.10104547161986237,BALANCING
2.732,-0.8444493919765326,0.19319220402112866,71.72677676212177,0.10080962989716334,BALANCING
2.734,-0.8440615485917233,0.19446261382506116,71.58308262530173,0.10057397456476444,BALANCING
2.736,-0.8436711686325864,0.19572892797469638,71.43945946272234,0.10033850612912054,BALANCING
2.738,-0.8432782602855644,0.19699115173931955,71.29590769310246,0.10010322509459557,BALANCING
2.74,-0.8428828317265564,0.19824929039175393,71.15242773378061,0.09986813196346608,BALANCING
2.742,-0.8424848911209105,0.19950334920832877,71.00902000071675,0.09963322723592426,BALANCING
2.744,-0.8420844466234169,0.20075333346884877,70.86568490849413,0.09939851141008145,BALANCING
2.746,-0.8416815063783012,0.20199924845656247,70.72242287032111,0.09916398498197125,BALANCING
2.748,-0.8412760785192174,0.2032410994581311,70.57923429803293,0.09892964844555295,BALANCING
2.75,-0.8408681711692412,0.20447889176359788,70.43611960209361,0.09869550229271465,BALANCING
2.7520000000000002,-0.840457792440863,0.20571263066635692,70.29307919159771,0.09846154701327677,BALANCING
2.754,-0.8400449504359819,0.20694232146312208,70.15011347427217,0.09822778309499507,BALANCING
2.7560000000000002,-0.8396296532458981,0.20816796945389654,70.00722285647814,0.0979942110235642,BALANCING
2.758,-0.8392119089513073,0.20938957994194174,69.86440774321281,0.09776083128262082,BALANCING
2.7600000000000002,-0.8387917256222934,0.21060715823374673,69.72166853811119,0.0975276443537469,BALANCING
2.762,-0.8383691113183229,0.21182070963899763,69.57900564344801,0.09729465071647309,BALANCING
2.7640000000000002,-0.837944074088238,0.21303023947054686,69.43641946013949,0.0970618508482819,BALANCING
2.766,-0.8375166219702501,0.21423575304438294,69.29391038774519,0.09682924522461107,BALANCING
2.7680000000000002,-0.8370867629919344,0.21543725567959987,69.15147882446982,0.09659683431885686,BALANCING
2.77,-0.8366545051702229,0.21663475269836663,69.00912516716514,0.09636461860237727,BALANCING
2.7720000000000002,-0.8362198565113985,0.2178282494258972,68.86684981133166,0.09613259854449537,BALANCING
2.774,-0.8357828250110892,0.21901775119042002,68.7246531511206,0.09590077461250257,BALANCING
2.7760000000000002,-0.835343418654262,0.22020326332314805,68.5825355793357,0.09566914727166201,BALANCING
2.778,-0.8349016454152168,0.2213847911582483,68.44049748743494,0.0954377169852116,BALANCING
2.7800000000000002,-0.8344575132575807,0.22256234003281225,68.29853926553254,0.09520648421436759,BALANCING
2.782,-0.8340110301343018,0.22373591528682574,68.15666130240069,0.09497544941832768,BALANCING
2.7840000000000003,-0.8335622039876441,0.22490552226313876,68.01486398547141,0.09474461305427441,BALANCING
2.786,-0.8331110427491816,0.22607116630743587,67.87314770083837,0.09451397557737833,BALANCING
2.7880000000000003,-0.8326575543397918,0.22723285276820643,67.7315128332588,0.09428353744080137,BALANCING
2.79,-0.8322017466696516,0.22839058699671488,67.58995976615526,0.09405329909570016,BALANCING
2.7920000000000003,-0.8317436276382307,0.22954437434697095,67.44848888161748,0.0938232609912292,BALANCING
2.794,-0.8312832051342866,0.23069422017570027,67.30710056040422,0.0935934235745443,BALANCING
2.7960000000000003,-0.8308204870358586,0.23184012984231459,67.16579518194513,0.09336378729080569,BALANCING
2.798,-0.8303554812102637,0.23298210870888272,67.02457312434258,0.09313435258318149,BALANCING
2.8000000000000003,-0.82988819551409,0.23412016214010073,66.88343476437349,0.09290511989285086,BALANCING
2.802,-0.829418637793192,0.23525429550326288,66.74238047749115,0.09267608965900728,BALANCING
2.8040000000000003,-0.8289468158826858,0.23638451416823233,66.60141063782713,0.09244726231886201,BALANCING
2.806,-0.8284727376069434,0.23751082350741187,66.4605256181931,0.09221863830764716,BALANCING
2.8080000000000003,-0.827996410779588,0.23863322889571492,66.31972579008263,0.09199021805861912,BALANCING
2.81,-0.8275178432034886,0.23975173571053626,66.1790115236731,0.09176200200306175,BALANCING
2.8120000000000003,-0.8270370426707561,0.24086634933172332,66.03838318782753,0.09153399057028978,BALANCING
2.814,-0.8265540169627369,0.241977075141547,65.8978411500964,0.09130618418765196,BALANCING
2.816,-0.8260687738500095,0.24308391852467293,65.75738577671953,0.09107858328053445,BALANCING
2.818,-0.8255813210923788,0.24418688486813278,65.61701743262793,0.09085118827236405,BALANCING
2.82,-0.8250916664388718,0.2452859795612952,65.47673648144563,0.09062399958461152,BALANCING
2.822,-0.824599817627733,0.2463812079958374,65.33654328549152,0.09039701763679485,BALANCING
2.824,-0.8241057823864196,0.24747257556571656,65.19643820578128,0.0901702428464825,BALANCING
2.826,-0.823609568431597,0.2485600876671411,65.05642160202915,0.0899436756292968,BALANCING
2.828,-0.8231111834691348,0.2496437496985424,64.91649383264978,0.08971731639891703,BALANCING
2.83,-0.8226106351941014,0.25072356706054644,64.77665525476016,0.08949116556708295,BALANCING
2.832,-0.8221079312907607,0.25179954515594505,64.6369062241814,0.08926522354359792,BALANCING
2.834,-0.8216030794325669,0.25287168938966803,64.49724709544066,0.08903949073633222,BALANCING
2.836,-0.8210960872821614,0.2539400051687548,64.35767822177289,0.08881396755122632,BALANCING
2.838,-0.8205869624913672,0.2550044979023264,64.21819995512281,0.08858865439229421,BALANCING
2.84,-0.8200757127011856,0.2560651730015569,64.07881264614669,0.08836355166162661,BALANCING
2.842,-0.8195623455417923,0.25712203587964616,63.939516644214265,0.08813865975939436,BALANCING
2.844,-0.8190468686325328,0.2581750919517911,63.80031229741052,0.0879139790838515,BALANCING
2.846,-0.8185292895819188,0.2592243466351583,63.66119995253761,0.08768951003133882,BALANCING
2.848,-0.8180096159876243,0.26026980534885596,63.52217995511669,0.08746525299628688,BALANCING
2.85,-0.8174878554364813,0.26131147351390627,63.3832526493898,0.08724120837121951,BALANCING
2.852,-0.8169640155044767,0.2623493565532175,63.2444183783217,0.0870173765467569,BALANCING
2.854,-0.8164381037567481,0.2633834598915565,63.10567748360173,0.08679375791161899,BALANCING
2.856,-0.8159101277475801,0.2644137889555212,62.9670303056457,0.08657035285262873,BALANCING
2.858,-0.815380095020401,0.265440349173513,62.82847718359773,0.08634716175471535,BALANCING
2.86,-0.8148480131077787,0.2664631459757092,62.69001845533211,0.0861241850009176,BALANCING
2.862,-0.8143138895314178,0.2674821847940359,62.551654457455186,0.08590142297238709,BALANCING
2.864,-0.8137777318021557,0.26849747106214045,62.41338552530718,0.0856788760483915,BALANCING
2.866,-0.8132395474199593,0.26950901021536433,62.27521199296412,0.08545654460631792,BALANCING
2.868,-0.8126993438739216,0.27051680769071584,62.13713419323963,0.08523442902167608,BALANCING
2.87,-0.8121571286422585,0.271520868926843,61.99915245768687,0.0850125296681016,BALANCING
2.872,-0.8116129091923056,0.2725211993640066,61.861267116600324,0.08479084691735934,BALANCING
2.874,-0.8110666929805145,0.2735178044440531,61.723478499017745,0.08456938113934664,BALANCING
2.876,-0.8105184874524507,0.2745106896103876,61.58578693272195,0.08434813270209653,BALANCING
2.878,-0.8099683000427893,0.2754998603079473,61.448192744242746,0.08412710197178108,BALANCING
2.88,-0.8094161381753129,0.2764853219831742,61.31069625885875,0.08390628931271461,BALANCING
2.882,-0.8088620092629079,0.27746708008398885,61.17329780059928,0.08368569508735706,BALANCING
2.884,-0.8083059207075621,0.2784451400597633,61.03599769224624,0.08346531965631711,BALANCING
2.886,-0.8077478799003619,0.27941950736129456,60.898796255335945,0.08324516337835557,BALANCING
2.888,-0.807187894221489,0.28039018744077826,60.761693810161034,0.0830252266103886,BALANCING
2.89,-0.8066259710402176,0.281357185751782,60.6246906757723,0.08280550970749098,BALANCING
2.892,-0.8060621177149125,0.2823205077492186,60.48778716998061,0.08258601302289939,BALANCING
2.894,-0.8054963415930254,0.2832801588893202,60.3509836093587,0.08236673690801562,BALANCING
2.896,-0.8049286500110931,0.2842361446296121,60.21428030924313,0.08214768171240994,BALANCING
2.898,-0.8043590502947345,0.2851884704288857,60.07767758373609,0.0819288477838242,BALANCING
2.9,-0.8037875497586483,0.2861371417471732,59.941175745707305,0.08171023546817532,BALANCING
2.902,-0.8032141557066101,0.28708216404572096,59.80477510679591,0.08149184510955836,BALANCING
2.904,-0.802638875431471,0.2880235427869636,59.66847597741228,0.0812736770502498,BALANCING
2.906,-0.8020617162151542,0.2889612834344981,59.532278666739955,0.08105573163071098,BALANCING
2.908,-0.8014826853286531,0.28989539145305776,59.39618348273748,0.08083800918959107,BALANCING
2.91,-0.8009017900320291,0.2908258723084861,59.26019073214027,0.0806205100637306,BALANCING
2.912,-0.8003190375744095,0.29175273146771175,59.12430072046254,0.08040323458816456,BALANCING
2.914,-0.7997344351939852,0.29267597439872195,58.988513751999086,0.08018618309612574,BALANCING
2.916,-0.7991479901180086,0.29359560657053707,58.852830129827254,0.07996935591904786,BALANCING
2.918,-0.7985597095627918,0.29451163345318554,58.71725015580875,0.079752753386569,BALANCING
2.92,-0.7979696007337042,0.29542406051767756,58.58177413059152,0.07953637582653475,BALANCING
2.922,-0.7973776708251707,0.2963328932359799,58.44640235361166,0.07932022356500144,BALANCING
2.924,-0.7967839270206705,0.29723813708099067,58.31113512309526,0.07910429692623948,BALANCING
2.926,-0.7961883764927338,0.2981397975265137,58.17597273606028,0.07888859623273656,BALANCING
