t,theta_deg,rate_dps,wheel_rpm,duty,phase
1.8940000000000001,-1.4875760093117418,-0.8459970933684392,223.0360273210984,0.3428895590399437,BALANCING
1.8960000000000001,-1.4892623125361268,-0.8406932872640037,222.77856666791752,0.3424058053142231,BALANCING
1.8980000000000001,-1.4909380181741685,-0.8353996554258504,222.5208371851921,0.3419218657952167,BALANCING
1.9000000000000001,-1.4926031465723386,-0.8301161937870971,222.2628406475299,0.34143774299070967,BALANCING
1.9020000000000001,-1.4942577180689385,-0.8248428982485297,222.00457882607114,0.3409534394027739,BALANCING
1.9040000000000001,-1.4959017529940346,-0.8195797646787019,221.7460534884902,0.34046895752777295,BALANCING
1.9060000000000001,-1.497535271669393,-0.8143267889140368,221.4872663989971,0.3399842998563658,BALANCING
1.9080000000000001,-1.499158294408417,-0.8090839667589271,221.22821931833911,0.3394994688735117,BALANCING
1.9100000000000001,-1.500770841516081,-0.803851293985836,220.96891400380233,0.3390144670584742,BALANCING
1.9120000000000001,-1.502372933288869,-0.7986287663353974,220.70935220921325,0.33852929688482564,BALANCING
1.9140000000000001,-1.5039645900147094,-0.7934163795165166,220.44953568494034,0.3380439608204513,BALANCING
1.9160000000000001,-1.5055458319729125,-0.7882141292064698,220.18946617789567,0.33755846132755424,BALANCING
1.9180000000000001,-1.507116679434107,-0.7830220110510053,219.9291454315365,0.3370728008626591,BALANCING
1.92,-1.5086771526601772,-0.7778400206644429,219.66857518586696,0.336586981876617,BALANCING
1.922,-1.5102272719041998,-0.7726681536297734,219.40775717743963,0.3361010068146099,BALANCING
1.924,-1.5117670574103825,-0.767506405498759,219.14669313935732,0.33561487811615465,BALANCING
1.926,-1.513296529414,-0.7623547717920326,218.88538480127443,0.3351285982151079,BALANCING
1.928,-1.5148157081413334,-0.7572132479991976,218.62383388939895,0.33464216953967013,BALANCING
1.93,-1.5163246138096067,-0.7520818295789271,218.362042126494,0.33415559451239063,BALANCING
1.932,-1.5178232666269271,-0.7469605119590627,218.10001123187948,0.3336688755501716,BALANCING
1.934,-1.5193116867922212,-0.7418492905367153,217.8377429214338,0.3331820150642727,BALANCING
1.936,-1.5207898944951752,-0.7367481606783622,217.5752389075956,0.3326950154603155,BALANCING
1.938,-1.522257909916173,-0.7316571177199475,217.31250089936555,0.33220787913828836,BALANCING
1.94,-1.5237157532262358,-0.7265761569669795,217.0495306023079,0.3317206084925506,BALANCING
1.942,-1.5251634445869604,-0.7215052736946315,216.7863297185523,0.33123320591183697,BALANCING
1.944,-1.5266010041504594,-0.7164444631478382,216.52289994679566,0.3307456737792625,BALANCING
1.946,-1.528028452059301,-0.7113937205413953,216.25924298230373,0.33025801447232705,BALANCING
1.948,-1.5294458084464484,-0.7063530410600579,215.99536051691302,0.3297702303629196,BALANCING
1.95,-1.5308530934351994,-0.7013224198586384,215.7312542390325,0.32928232381732314,BALANCING
1.952,-1.5322503271391275,-0.6963018520621045,215.46692583364535,0.328794297196219,BALANCING
1.954,-1.5336375296620215,-0.6912913327656777,215.20237698231085,0.32830615285469167,BALANCING
1.956,-1.5350147210978273,-0.6862908570349303,214.93760936316622,0.32781789314223364,BALANCING
1.958,-1.5363819215305872,-0.6813004199058847,214.6726246509282,0.3273295204027492,BALANCING
1.96,-1.5377391510343816,-0.6763200163851092,214.40742451689525,0.32684103697456013,BALANCING
1.962,-1.5390864296732711,-0.6713496414498169,214.14201062894898,0.32635244519040946,BALANCING
1.964,-1.540423777501236,-0.6663892900479618,213.87638465155638,0.325863747377467,BALANCING
1.966,-1.5417512145621193,-0.6614389570983374,213.6105482457714,0.3253749458573331,BALANCING
1.968,-1.5430687608895681,-0.6564986374906734,213.344503069237,0.3248860429460443,BALANCING
1.97,-1.5443764365069754,-0.6515683260857319,213.07825077618682,0.32439704095407706,BALANCING
1.972,-1.5456742614274228,-0.6466480177154058,212.8117930174473,0.32390794218635316,BALANCING
1.974,-1.546962255653622,-0.6417377071828141,212.5451314404394,0.3234187489422442,BALANCING
1.976,-1.548240439177858,-0.6368373892623993,212.2782676891806,0.32292946351557644,BALANCING
1.978,-1.5495088319819317,-0.6319470587000241,212.01120340428682,0.3224400881946354,BALANCING
1.98,-1.5507674540371026,-0.6270667102130676,211.74394022297423,0.32195062526217044,BALANCING
1.982,-1.5520163253040324,-0.6221963384905209,211.47647977906135,0.3214610769954002,BALANCING
1.984,-1.5532554657327284,-0.6173359381930852,211.20882370297085,0.3209714456660167,BALANCING
