t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.4,-2.645369199870611,-0.21056666301842675,292.64879860007903,0.43201404248383335,BALANCING
2.402,-2.645783606474468,-0.20446830166685695,292.195791576025,0.4312288559605529,BALANCING
2.404,-2.646185831546311,-0.19838494507973672,291.7427362685525,0.4304439012667911,BALANCING
2.406,-2.646575905084354,-0.19231657979261776,291.2896347033398,0.42965918109110063,BALANCING
2.408,-2.6469538570598488,-0.18626319231224192,290.836488900987,0.4288746981140604,BALANCING
2.41,-2.6473197174170244,-0.18022476911667976,290.3833008770208,0.4280904550082859,BALANCING
2.412,-2.647673516073031,-0.17420129665547304,289.93007264189947,0.427306454438438,BALANCING
2.414,-2.648015282917885,-0.16819276134977396,289.4768062010174,0.42652269906123313,BALANCING
2.416,-2.6483450478144084,-0.1621991495924854,289.02350355471,0.4257391915254526,BALANCING
2.418,-2.648662840598175,-0.15622044774839963,288.57016669825873,0.42495593447195246,BALANCING
2.42,-2.6489686910774553,-0.15025664215433943,288.11679762189567,0.4241729305336728,BALANCING
2.422,-2.649262629033157,-0.14430771911929552,287.66339831080853,0.4233901823356476,BALANCING
2.424,-2.6495446842187733,-0.13837366492456593,287.20997074514537,0.42260769249501445,BALANCING
2.426,-2.649814886360326,-0.1324544658238938,286.7565169000196,0.4218254636210239,BALANCING
2.428,-2.6500732651563106,-0.1265501080436063,286.3030387455147,0.42104349831504945,BALANCING
2.43,-2.6503198502776413,-0.12066057778275195,285.8495382466893,0.4202617991705968,BALANCING
2.432,-2.650554671367597,-0.11478586121323792,285.3960173635817,0.41948036877331396,BALANCING
2.434,-2.650777758041768,-0.10892594447996706,284.94247805121523,0.4186992097010007,BALANCING
2.436,-2.650989139888001,-0.10308081370097595,284.4889222596028,0.4179183245236182,BALANCING
2.438,-2.651188846466343,-0.09725045496757027,284.03535193375205,0.4171377158032989,BALANCING
2.44,-2.6513769073089954,-0.09143485434446108,283.58176901367005,0.41635738609435585,BALANCING
2.442,-2.651553351920253,-0.0856339978699007,283.12817543436836,0.4155773379432929,BALANCING
2.444,-2.6517182097764564,-0.07984787155581902,282.6745731258678,0.4147975738888141,BALANCING
2.446,-2.6518715103259365,-0.07407646138795833,282.2209640132038,0.4140180964618334,BALANCING
2.448,-2.652013282988963,-0.06831975332600869,281.7673500164308,0.4132389081854846,BALANCING
