t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.912,-0.07353120644313904,-0.48744531329945767,47.33743229009239,0.0790337697200956,BALANCING
0.914,-0.07450464363087154,-0.48603168040510863,47.323071100639076,0.07898405786719107,BALANCING
0.916,-0.0754752550033678,-0.4846196602098139,47.30854862756071,0.07893414329581093,BALANCING
0.918,-0.076443043788367,-0.4832092544684172,47.29386534818583,0.07888402673864098,BALANCING
0.92,-0.07740801321710587,-0.4818004649244683,47.2790217392846,0.07883370892732183,BALANCING
0.922,-0.07837016652429615,-0.48039329331024483,47.26401827706826,0.07878319059244851,BALANCING
0.924,-0.07932950694810204,-0.47898774134677385,47.24885543718854,0.07873247246357015,BALANCING
0.926,-0.08028603773011771,-0.47758381074385425,47.23353369473714,0.0786815552691896,BALANCING
0.928,-0.0812397621153449,-0.4761815032000778,47.21805352424517,0.07863043973676304,BALANCING
0.93,-0.08219068335217049,-0.47478082040285124,47.20241539968262,0.07857912659269974,BALANCING
0.932,-0.08313880469234423,-0.47338176402841836,47.18661979445779,0.07852761656236154,BALANCING
0.934,-0.08408412939095632,-0.471984335741881,47.1706671814168,0.07847591037006275,BALANCING
0.936,-0.08502666070641521,-0.4705885371972214,47.15455803284304,0.07842400873906961,BALANCING
0.9380000000000001,-0.0859664019004254,-0.46919437003732356,47.1382928204566,0.07837191239160006,BALANCING
0.9400000000000001,-0.08690335623796523,-0.46780183589399527,47.12187201541383,0.07831962204882342,BALANCING
0.9420000000000001,-0.08783752698726477,-0.46641093638798975,47.10529608830675,0.07826713843086003,BALANCING
0.9440000000000001,-0.08876891741978372,-0.46502167312902704,47.08856550916257,0.07821446225678098,BALANCING
0.9460000000000001,-0.08969753081018934,-0.4636340477158158,47.07168074744316,0.07816159424460781,BALANCING
0.9480000000000001,-0.09062337043633455,-0.46224806173607547,47.054642272044546,0.07810853511131213,BALANCING
0.9500000000000001,-0.09154643957923582,-0.4608637167665574,47.03745055129643,0.07805528557281549,BALANCING
0.9520000000000001,-0.09246674152305139,-0.4594810143730666,47.02010605296163,0.07800184634398888,BALANCING
0.9540000000000001,-0.0933842795550593,-0.4580999561104834,47.002609244235636,0.07794821813865262,BALANCING
0.9560000000000001,-0.09429905696563565,-0.45672054352278535,46.984960591746095,0.07789440166957594,BALANCING
0.9580000000000001,-0.09521107704823276,-0.45534277814306845,46.96716056155232,0.0778403976484769,BALANCING
